_id,business_id,date,code,description
2308,10FOOD-0037,20140711,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towel dispenser at the hand sink in the back food prep area. Please provide.
2309,10FOOD-0037,20150120,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer found in the upright cold unit in the dining area. Provide at the warmest section of the unit
2310,10FOOD-0037,20150120,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,"Unclean/dusty fan shield in the upright cold unit in the dining area. Clean, please"
2311,10FOOD-0037,20150120,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights in the fixture above the dry storage area. Replace bulbs
2312,10FOOD-0039,20141113,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The interior of the cold unit is unclean. Develop a cleaning schedule to clean and sanitize the interior of the unit regularly.
2313,10FOOD-0039,20141113,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",Box of toilet paper stored on the floor of the toilet room. Please store off the floor
2314,10FOOD-0039,20141113,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","Hole in the floor. Place provide a floor finish in this area that is easily cleanable, durable and non-absorbent."
2315,10FOOD-0039,20141113,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Dusty vent in the toilet room. Please clean
2316,10FOOD-0044,20140227,"(29) PLUMBING: Installed, maintained",The head of the faucet at the mop sink is faulty. Contact Plumber for repairs.
2317,10FOOD-0044,20140718,(4) FOOD PROTECTION: Facilities to maintain product temperature.,"CRITICAL VIOLATION.Reach-in, prep cold unit is reading 53F. The potentially hazardous foods transferred from the walk -in cooler into the faulty unit meet temperature requirements. Please do not store any potentially hazardous food in this unit until it's repaired and reads 41F or below"
2318,10FOOD-0044,20150128,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The caulk @the hand sink in the back and front has worn off. Re caulk to wall with an easily cleanable material
2319,10FOOD-0045,20140624,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. Obtain updated certified food manager certification.
2321,10FOOD-0048,20141208,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Raw chicken is being stored above produce in the cooler in the basement. Store all raw food below ready to eat food.
2322,10FOOD-0048,20141208,(38) LIGHTING: Provided as required; fixtures shielded.,A CFL bulb in the dry storage room in the basement is not shielded. Provide a shield or a shatter proof bulb to avoid potential contamination if the bulb breaks.
2323,10FOOD-0049,20140718,"(20) FOOD EQUIPMENT AND UTENSILS: Sanitization rinse: clean, temperature, concentration.","CRITICAL VIOLATION. Quaternary ammonia 0 ppm. Observed no sanitizer in 3 comp sink sanitation tub and no water in the rinse tub. Not properly set up. Please set up 3 comp sink with wash rinse and sanitize compartments, utilizing either 100ppm of chlorine or 200 ppm of quat ammonium."
2324,10FOOD-0049,20140718,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Wiping cloth observed on counter. Please store wiping cloth in sanitizing solution when not in use.
2325,10FOOD-0049,20150511,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Please display thermometer in conspicuous location.
2326,10FOOD-0049,20150511,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION.Renew certification
2327,10FOOD-0050,20140409,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation","CRITICAL VIOLATION. Potentially hazardous foods in the walk-in cooler are reading between 55-57F. Potentially hazardous foods such as 4gallons of milk, 30cartons of heavy creme, 14cartons of angus beef steak, 9 crates of raw shelled eggs(30eggs in each crate), 2pans of cooked pasta, a pan of marinated chicken, a box of raw chicken, 2containers of ranch dressing, 2tilapia fillets and a mackerel fillet are reading between 55-57F are are discarded. Maintain the temperature of cold potentially hazardous foods at 41F or below during storage."
2328,10FOOD-0050,20140409,(4) FOOD PROTECTION: Facilities to maintain product temperature.,"CRITICAL VIOLATION. The walk-in cooler is faculty and has an internal temperature of 53-55F. Please contact Technician for repairs and do not store any potentially hazardous food in the unit until its fixed and reads 41F or below.  Please for now, utilize the available cold holding units and the freezer for future deliveries. Please limit the amounts of foods delivered to the facility in order not to overload the cold holding units that are available."
2329,10FOOD-0050,20140409,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer in the 2drawer/2door reach-in cold unit. Make sure that the thermometer is conspicuous and stored at the warmest section of the unit.
2330,10FOOD-0050,20140409,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test  strips to check for the concentration of the sanitizers. Please provide.
2331,10FOOD-0050,20140409,"(20) FOOD EQUIPMENT AND UTENSILS: Sanitization rinse: clean, temperature, concentration.","Chlorine  @0ppm. No sanitizer is dispensing into the dish machine. Please contact Technician and ensure that the appropriate quantity of sanitizer dispenses unto the utensils . For now, utilize the 3compartment sink."
2332,10FOOD-0050,20140409,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The underside of the dish utensil shelf at the dish room is unclean. Please clean and sanitize.
2333,10FOOD-0050,20140409,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towels at the hand sinks located at the bar. Please provide
2334,10FOOD-0050,20140409,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights at the light fixtures of the kitchen. Please replace bulbs.
2335,10FOOD-0050,20140409,(40) DRESSING ROOMS: Rooms/facilities clean; lockers provided.,A sweater stored on the food prep shelf. Please provide a storage area away from food contact surfaces or food for the storage of personal items
2336,10FOOD-0050,20140717,(5) FOOD PROTECTION: Thermometers provided and conspicuous,"No thermometers in the small milk cold unit in the waiters room, the 3door prep unit closest to the walk-in cooler and the upright 2door cooler along the food prep line. Please provide thermometers at the warmest sections of these units"
2337,10FOOD-0050,20140717,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",A tub of dressing stored directly under the tube conveying sanitizer into the 3compartment sink. Please store food away from any chemicals/contamination.
2338,10FOOD-0050,20140717,(9) CROSS CONTAMINATION: Handling of food (ice) minimized; methods.,Scoops without handles used for the dressings. Please provide scoops with handles to minimize/prevent direct hand contact with the foods.
2339,10FOOD-0050,20140717,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Ice formation in the walk-in freezer. Contact Technician for repairs. 2. The ice cream freezer is supported by pieces of wood. Please provide the appropriate support/parts for this unit.
2340,10FOOD-0050,20140717,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",Plastic bags used as stoppers in the 3compartment sink. Please provide the proper stoppers for this sink
2341,10FOOD-0050,20140717,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.","Unclean potato puncher. Please dismantle, wash, rinse and sanitize"
2342,10FOOD-0050,20140717,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The underside of the dish shelf at the dish machine has accumulation of build-up/slime. Please clean and sanitize.
2343,10FOOD-0050,20140717,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.",Knives stored between equipment. Please store in knife racks or store clean and dry
2357,10FOOD-0050,20150422,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Uncovered cakes in the walk-in freezer. Cover against contamination.
2344,10FOOD-0050,20140717,"(29) PLUMBING: Installed, maintained",Leaky faucet at the hand sink by the 3compartment sink. 2. The pipe for water discharge from the hand sink at the bar to the open site connection is not directly channeled there by resulting in water discharge on the floor. Please contact Plumber for repairs
2345,10FOOD-0050,20140717,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towels at the hand sinks at the 2bars and the waiters room. Please provide.
2346,10FOOD-0050,20140717,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. Gap at the base of the exit door and the floor. Please provide a seal to debar rodent/insect intrusion.
2347,10FOOD-0050,20140717,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","Missing floor tiles in the middle of the floor in the food prep room. Please ensure to fill the gap with easily cleanable, non-absorbent and durable floor tiles."
2348,10FOOD-0050,20140717,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Degreasers stored above flour in the food storage area. Remove to avoid any kind of chemical hazards/contamination. Please store chemicals away from food.
2349,10FOOD-0050,20140729,"(29) PLUMBING: Installed, maintained",Leaky faucet at the hand sink by the 3compartment sink.
2350,10FOOD-0050,20141202,(2) FOOD: Original Container; properly labeled.,Unlabeled bottles of oil. Label containers with contents
2351,10FOOD-0050,20141202,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer in the cold unit in the waiters room. Provide at the warmest section of the unit
2352,10FOOD-0050,20141202,(9) CROSS CONTAMINATION: Handling of food (ice) minimized; methods.,Scoops without handles in the dressings at the prep units. Provide scoops with handles.
2353,10FOOD-0050,20141202,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips to check the concentration of the sanitizer. Provide
2354,10FOOD-0050,20141202,"(29) PLUMBING: Installed, maintained",The base of the faucet next to the 3compartment sink leaks. 2. The water from the 3compartment sink and the hand sink drains poorly into the floor drain at bar(south). Please contact Plumber for repairs
2355,10FOOD-0050,20141202,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The front hand sink along the corridor and the dish machine conveyor unit are detaching from the wall. Reattach with an easily cleanable material
2356,10FOOD-0050,20150422,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Missing thermometer in the small milk unit in the waiters room. Provide at the warmest section of the unit.
